timestamp,mittente,mittente_interc,destinatario,destinatario_interc,durata,tipo
4437626,14,S,8,S,398,V
4437626,8,S,11,N,342,V
4437783,13,S,3,N,117,V
4437840,15,S,7,S,832,V
4437840,7,S,11,N,819,V
4438452,13,S,2,N,745,V
4438768,14,S,9,S,796,V
4440532,1,N,10,S,0,S
4441309,10,S,1,N,0,S
4441612,1,N,10,S,0,S
4439697,13,S,3,N,712,V
4439735,15,S,3,N,145,V
4440016,1,N,6,S,352,V
4440016,6,S,11,N,665,V
4440237,10,S,13,S,461,V
4440830,13,S,2,N,736,V
4441227,9,S,6,S,835,V
4441227,6,S,11,N,47,V
4441652,14,S,6,S,0,S
4442428,6,S,14,S,0,S
4441240,6,S,11,N,28,V
4441334,15,S,5,N,506,V
4441618,14,S,8,S,198,V
4441618,8,S,11,N,537,V
4442314,15,S,8,S,427,V
4442314,8,S,11,N,840,V
4442861,14,S,9,S,151,V
4443276,10,S,13,S,267,V
4443546,14,S,7,S,628,V
4443810,15,S,7,S,342,V
4444270,7,S,11,N,0,S
4444899,11,N,7,S,0,S
4445780,7,S,11,N,0,S
4444217,0,N,7,S,290,V
4444217,7,S,11,N,889,V
4444905,1,N,7,S,0,S
4445134,7,S,1,N,0,S
4445990,1,N,7,S,0,S
4446496,7,S,1,N,0,S
4446821,1,N,7,S,0,S
4447543,7,S,1,N,0,S
4444595,7,S,11,N,430,V
4445162,15,S,12,S,0,S
4445755,12,S,15,S,0,S
4445515,12,S,2,N,594,V
4445658,14,S,12,S,469,V
4445665,15,S,10,S,543,V
4445906,9,S,7,S,146,V
4445906,7,S,11,N,174,V
4447115,15,S,8,S,36,V
4447115,8,S,11,N,43,V
4447332,14,S,5,N,616,V
4447875,10,S,7,S,609,V
4447875,7,S,11,N,696,V
4448536,15,S,10,S,139,V
4448540,0,N,9,S,661,V
4449198,15,S,7,S,539,V
4449270,7,S,11,N,0,S
4449838,11,N,7,S,0,S
4450253,7,S,11,N,0,S
4450557,11,N,7,S,0,S
4450590,7,S,11,N,0,S
4449266,14,S,8,S,476,V
4449892,1,N,9,S,418,V
4450296,15,S,5,N,512,V
4450446,14,S,13,S,27,V
4450711,13,S,2,N,552,V
4450903,14,S,12,S,317,V
4451300,15,S,5,N,762,V
4451477,10,S,13,S,293,V
4451744,14,S,7,S,392,V
4451744,7,S,11,N,262,V
4451858,12,S,3,N,436,V
4452884,0,N,7,S,366,V
4452884,7,S,11,N,746,V
4452889,9,S,12,S,107,V
4453265,10,S,8,S,572,V
4453265,8,S,11,N,315,V
4453266,14,S,12,S,873,V
4453445,15,S,9,S,104,V
4454392,15,S,2,N,318,V
4454499,13,S,3,N,365,V
4455769,14,S,12,S,0,S
4456351,12,S,14,S,0,S
4456104,15,S,2,N,616,V
4456283,14,S,10,S,174,V
4456521,13,S,3,N,378,V
4456757,10,S,13,S,0,S
4457589,13,S,10,S,0,S
4456763,14,S,3,N,18,V
4456817,1,N,6,S,246,V
4456817,6,S,11,N,149,V
4457228,14,S,8,S,332,V
4457511,15,S,12,S,847,V
4459453,12,S,4,S,0,S
4460123,4,S,12,S,0,S
4460767,12,S,4,S,0,S
4461204,4,S,12,S,0,S
4461892,12,S,4,S,0,S
4458841,14,S,6,S,869,V
4458859,12,S,3,N,598,V
4459932,15,S,2,N,0,S
4460293,2,N,15,S,0,S
4460513,15,S,2,N,0,S
4459230,13,S,5,N,424,V
4459744,9,S,12,S,391,V
4460153,14,S,5,N,162,V
4460368,15,S,13,S,493,V
4460719,13,S,3,N,794,V
4461724,0,N,10,S,0,S
4462547,10,S,0,N,0,S
4463251,0,N,10,S,0,S
4463969,10,S,0,N,0,S
4460977,10,S,13,S,135,V
4461514,12,S,3,N,341,V
4461612,14,S,12,S,778,V
4462341,15,S,12,S,568,V
4463542,12,S,4,S,0,S
4463733,4,S,12,S,0,S
4464577,12,S,4,S,0,S
4465412,4,S,12,S,0,S
4465879,12,S,4,S,0,S
4463248,14,S,6,S,0,S
4464129,6,S,14,S,0,S
4464788,14,S,6,S,0,S
4465330,6,S,14,S,0,S
4465948,14,S,6,S,0,S
4466193,6,S,14,S,0,S
4463079,15,S,12,S,637,V
4463390,14,S,5,N,712,V
4463639,12,S,4,S,594,V
4465241,14,S,3,N,0,S
4465901,3,N,14,S,0,S
4464797,13,S,5,N,435,V
4465977,14,S,12,S,0,S
4466642,12,S,14,S,0,S
4465211,15,S,10,S,890,V
4465383,14,S,8,S,456,V
4465473,8,S,11,N,0,S
4465549,11,N,8,S,0,S
4466403,8,S,11,N,0,S
4465417,1,N,9,S,352,V
4465548,12,S,4,S,411,V
4465998,0,N,10,S,460,V
4466660,14,S,12,S,342,V
4466680,15,S,9,S,558,V
4466694,13,S,4,S,461,V
4467377,14,S,2,N,246,V
4467679,15,S,10,S,33,V
4468118,14,S,6,S,0,S
4468808,6,S,14,S,0,S
4468824,14,S,6,S,0,S
4469203,6,S,14,S,0,S
4467838,6,S,11,N,485,V
4467925,10,S,8,S,109,V
4467925,8,S,11,N,48,V
4468052,9,S,12,S,857,V
4469603,15,S,10,S,0,S
4469758,10,S,15,S,0,S
4470488,15,S,10,S,0,S
4470125,14,S,13,S,0,S
4470125,13,S,14,S,0,S
4469768,15,S,10,S,774,V
4470555,0,N,10,S,121,V
4470825,14,S,10,S,456,V
4471404,14,S,10,S,607,V
4472166,12,S,3,N,548,V
4472341,15,S,6,S,233,V
4472341,6,S,11,N,170,V
4473245,14,S,9,S,369,V
4473393,15,S,2,N,184,V
4473733,12,S,4,S,350,V
4474539,15,S,9,S,0,S
4474833,9,S,15,S,0,S
4474391,1,N,6,S,292,V
4474391,6,S,11,N,392,V
4474410,15,S,12,S,524,V
4474554,12,S,3,N,398,V
4474707,10,S,7,S,516,V
4475125,7,S,11,N,0,S
4475546,11,N,7,S,0,S
4476140,7,S,11,N,0,S
4475306,14,S,8,S,742,V
4475306,8,S,11,N,549,V
4475575,0,N,7,S,386,V
4475575,7,S,11,N,574,V
4475919,12,S,4,S,394,V
4476243,15,S,2,N,715,V
4476938,12,S,4,S,900,V
4477516,9,S,12,S,0,S
4478134,12,S,9,S,0,S
4478704,9,S,12,S,0,S
4478851,12,S,9,S,0,S
4479258,9,S,12,S,0,S
4477152,14,S,5,N,789,V
4477286,10,S,8,S,732,V
4477286,8,S,11,N,85,V
4478324,13,S,3,N,424,V
4478377,14,S,12,S,488,V
4478703,15,S,9,S,304,V
4480270,14,S,2,N,0,S
4480502,2,N,14,S,0,S
4480856,14,S,2,N,0,S
4481625,2,N,14,S,0,S
4481825,14,S,2,N,0,S
4482623,2,N,14,S,0,S
4480289,13,S,3,N,158,V
4481309,15,S,13,S,0,S
4481623,13,S,15,S,0,S
4482348,15,S,13,S,0,S
4481257,14,S,3,N,0,S
4482066,3,N,14,S,0,S
4482880,14,S,3,N,0,S
4483403,3,N,14,S,0,S
4481308,0,N,7,S,149,V
4481308,7,S,11,N,587,V
4481564,15,S,3,N,168,V
4482198,13,S,5,N,487,V
4482922,14,S,10,S,377,V
4483392,15,S,12,S,275,V
4483734,14,S,6,S,192,V
4483734,6,S,11,N,213,V
4483745,10,S,6,S,533,V
4483745,6,S,11,N,453,V
4483866,12,S,3,N,191,V
4484074,15,S,12,S,708,V
4484152,9,S,8,S,861,V
4484152,8,S,11,N,236,V
4485199,14,S,9,S,509,V
4485816,13,S,3,N,807,V
4486262,15,S,5,N,512,V
4486749,13,S,5,N,152,V
4488118,14,S,13,S,0,S
4488344,13,S,14,S,0,S
4487338,15,S,9,S,739,V
4487722,14,S,12,S,630,V
4487956,9,S,12,S,235,V
4489243,15,S,13,S,142,V
4489916,14,S,12,S,278,V
4490274,12,S,3,N,550,V
4490351,15,S,9,S,734,V
4490743,1,N,7,S,0,S
4490797,7,S,1,N,0,S
4490677,7,S,11,N,238,V
4490858,14,S,7,S,115,V
4490858,7,S,11,N,89,V
4491151,0,N,9,S,617,V
4491872,10,S,13,S,759,V
4492225,12,S,2,N,294,V
4492448,14,S,6,S,575,V
4492882,15,S,10,S,450,V
4493148,9,S,8,S,893,V
4493148,8,S,11,N,318,V
4494260,14,S,12,S,0,S
4494343,12,S,14,S,0,S
4494486,14,S,12,S,0,S
4495316,12,S,14,S,0,S
4494107,14,S,8,S,788,V
4494107,8,S,11,N,573,V
4494411,1,N,10,S,639,V
4494434,15,S,12,S,378,V
4495518,15,S,10,S,136,V
4495830,14,S,6,S,0,S
4496674,6,S,14,S,0,S
4496998,14,S,6,S,0,S
4497502,6,S,14,S,0,S
4495537,6,S,11,N,849,V
4495659,9,S,12,S,327,V
4496446,13,S,2,N,847,V
4496470,15,S,12,S,897,V
4497091,14,S,12,S,166,V
4497573,15,S,5,N,145,V
4498491,1,N,6,S,755,V
4498493,15,S,10,S,721,V
4498537,14,S,6,S,442,V
4498537,6,S,11,N,412,V
4498938,10,S,13,S,437,V
4499431,14,S,5,N,58,V
4499890,12,S,5,N,554,V
4500261,0,N,10,S,222,V
4501473,15,S,10,S,0,S
4501844,10,S,15,S,0,S
4500734,14,S,5,N,756,V
4500761,13,S,2,N,636,V
4501165,15,S,12,S,745,V
4501444,9,S,12,S,647,V
4502720,14,S,13,S,729,V
4503292,15,S,2,N,0,S
4503726,2,N,15,S,0,S
4504317,15,S,2,N,0,S
4504608,2,N,15,S,0,S
4504761,15,S,2,N,0,S
4503273,15,S,3,N,62,V
4503342,12,S,5,N,750,V
4503511,9,S,7,S,737,V
4503511,7,S,11,N,369,V
4503758,14,S,2,N,820,V
4503883,0,N,10,S,672,V
4504045,10,S,13,S,608,V
4504289,15,S,10,S,440,V
4504904,15,S,10,S,803,V
4505445,1,N,7,S,0,S
4505572,7,S,1,N,0,S
4505602,1,N,7,S,0,S
4506000,7,S,1,N,0,S
4505079,7,S,11,N,153,V
4505707,14,S,10,S,391,V
4506471,15,S,12,S,640,V
4506645,1,N,10,S,866,V
4506726,14,S,2,N,640,V
4507276,0,N,10,S,762,V
4508260,14,S,13,S,271,V
4508284,15,S,2,N,367,V
4508687,14,S,10,S,738,V
4509123,15,S,10,S,891,V
4509943,12,S,2,N,604,V
4510396,13,S,4,S,507,V
4511113,9,S,8,S,599,V
4511113,8,S,11,N,848,V
4511223,14,S,6,S,38,V
4511223,6,S,11,N,408,V
4511288,15,S,9,S,565,V
4511386,12,S,3,N,546,V
4512076,15,S,6,S,345,V
4512076,6,S,11,N,105,V
4512961,13,S,2,N,0,S
4513606,2,N,13,S,0,S
4512900,14,S,6,S,24,V
4512900,6,S,11,N,43,V
4513393,15,S,5,N,183,V
4513741,15,S,7,S,95,V
4513741,7,S,11,N,80,V
4513925,14,S,13,S,491,V
4514287,13,S,5,N,91,V
4514655,14,S,12,S,367,V
4515243,15,S,12,S,870,V
4515269,9,S,12,S,824,V
4516263,14,S,5,N,121,V
4516326,15,S,3,N,728,V
4516476,10,S,13,S,420,V
4517390,14,S,7,S,51,V
4518280,7,S,11,N,0,S
4518354,11,N,7,S,0,S
4518460,7,S,11,N,0,S
4518965,11,N,7,S,0,S
4519820,7,S,11,N,0,S
4517693,12,S,4,S,295,V
4518802,15,S,8,S,0,S
4519266,8,S,15,S,0,S
4519517,15,S,8,S,0,S
4519583,8,S,15,S,0,S
4519859,15,S,8,S,0,S
4518046,8,S,11,N,30,V
4518348,14,S,8,S,150,V
4518348,8,S,11,N,891,V
4518627,15,S,2,N,238,V
4518830,1,N,6,S,399,V
4518830,6,S,11,N,397,V
4519942,10,S,7,S,0,S
4520163,7,S,10,S,0,S
4521047,10,S,7,S,0,S
4519411,7,S,11,N,693,V
4519480,12,S,2,N,198,V
4519494,9,S,7,S,407,V
4519494,7,S,11,N,712,V
4519570,14,S,10,S,867,V
4519603,15,S,10,S,865,V
4520763,15,S,8,S,48,V
4521113,8,S,11,N,0,S
4521130,11,N,8,S,0,S
4521984,8,S,11,N,0,S
4522665,11,N,8,S,0,S
4523178,8,S,11,N,0,S
4520859,11,N,6,S,14,V
4520859,6,S,11,N,576,V
4521396,12,S,5,N,142,V
4521520,0,N,9,S,453,V
4521838,14,S,12,S,340,V
4522229,12,S,4,S,782,V
4522247,15,S,10,S,388,V
4523126,15,S,8,S,882,V
4523427,8,S,11,N,0,S
4524196,11,N,8,S,0,S
4523129,1,N,9,S,106,V
4524152,14,S,9,S,0,S
4524940,9,S,14,S,0,S
4525514,14,S,9,S,0,S
4525591,9,S,14,S,0,S
4526171,14,S,9,S,0,S
4525123,14,S,13,S,0,S
4525662,13,S,14,S,0,S
4526470,14,S,13,S,0,S
4525235,15,S,2,N,332,V
4525524,14,S,6,S,147,V
4526132,6,S,11,N,0,S
4526633,11,N,6,S,0,S
4526925,6,S,11,N,0,S
4527201,11,N,6,S,0,S
4527632,6,S,11,N,0,S
4526128,15,S,5,N,218,V
4527424,13,S,2,N,0,S
4528046,2,N,13,S,0,S
4528159,13,S,2,N,0,S
4527033,12,S,5,N,278,V
4527052,14,S,2,N,202,V
4527454,15,S,6,S,561,V
4527454,6,S,11,N,172,V
4527748,1,N,7,S,5,V
4527748,7,S,11,N,795,V
4528144,12,S,5,N,370,V
4528217,0,N,7,S,89,V
4528217,7,S,11,N,208,V
4528945,14,S,9,S,320,V
4528962,13,S,2,N,85,V
4529430,9,S,12,S,884,V
4529592,13,S,5,N,759,V
4529756,14,S,13,S,0,S
4530444,13,S,14,S,0,S
4531257,14,S,13,S,0,S
4531755,13,S,14,S,0,S
4532254,14,S,13,S,0,S
4529751,15,S,2,N,311,V
4529871,14,S,6,S,395,V
4529871,6,S,11,N,733,V
4530572,14,S,6,S,447,V
4530572,6,S,11,N,674,V
4531310,15,S,2,N,656,V
4531741,14,S,12,S,803,V
4532666,12,S,2,N,34,V
4533048,14,S,3,N,280,V
4533339,15,S,7,S,468,V
4533339,7,S,11,N,725,V
4533389,13,S,5,N,850,V
4534150,1,N,6,S,437,V
4534652,14,S,2,N,832,V
4534860,15,S,12,S,474,V
4535582,15,S,8,S,45,V
4535582,8,S,11,N,873,V
4536309,9,S,8,S,635,V
4536309,8,S,11,N,68,V
4537141,15,S,12,S,0,S
4537344,12,S,15,S,0,S
4538167,15,S,12,S,0,S
4538403,12,S,15,S,0,S
4538664,15,S,12,S,0,S
4539052,12,S,15,S,0,S
4537091,15,S,12,S,674,V
4537209,14,S,7,S,835,V
4537209,7,S,11,N,475,V
4538136,15,S,6,S,625,V
4538136,6,S,11,N,365,V
4538262,13,S,5,N,122,V
4539540,12,S,4,S,164,V
4539650,10,S,13,S,547,V
4539720,14,S,12,S,784,V
4540013,13,S,4,S,191,V
4540292,15,S,6,S,148,V
4540723,1,N,10,S,0,S
4540738,10,S,1,N,0,S
4541178,1,N,10,S,0,S
4540899,15,S,7,S,436,V
4541450,7,S,11,N,0,S
4541697,11,N,7,S,0,S
4541713,7,S,11,N,0,S
4541893,11,N,7,S,0,S
4542284,7,S,11,N,0,S
4542723,11,N,7,S,0,S
4541255,0,N,8,S,116,V
4541255,8,S,11,N,70,V
4541489,14,S,9,S,801,V
4542254,12,S,3,N,0,S
4542970,3,N,12,S,0,S
4543031,12,S,3,N,0,S
4543896,3,N,12,S,0,S
4544373,12,S,3,N,0,S
4545204,3,N,12,S,0,S
4542228,12,S,4,S,794,V
4542408,15,S,3,N,578,V
4543163,15,S,9,S,894,V
4544437,14,S,9,S,0,S
4544804,9,S,14,S,0,S
4545442,14,S,9,S,0,S
4546037,9,S,14,S,0,S
4544172,12,S,4,S,337,V
4544720,10,S,7,S,269,V
4544720,7,S,11,N,350,V
4544863,15,S,2,N,875,V
4544984,14,S,13,S,19,V
4545190,1,N,6,S,334,V
4545190,6,S,11,N,306,V
4546304,9,S,12,S,0,S
4547110,12,S,9,S,0,S
4547729,9,S,12,S,0,S
4548598,12,S,9,S,0,S
4549076,9,S,12,S,0,S
4549555,12,S,9,S,0,S
4546673,14,S,6,S,124,V
4546673,6,S,11,N,366,V
4547341,15,S,10,S,755,V
4547557,12,S,3,N,499,V
4548038,13,S,3,N,765,V
4548277,14,S,10,S,216,V
4548460,12,S,4,S,520,V
4548938,9,S,12,S,572,V
4549311,12,S,2,N,349,V
4549726,15,S,8,S,779,V
4549726,8,S,11,N,245,V
4549761,14,S,2,N,765,V
4549764,10,S,13,S,841,V
4550759,14,S,13,S,453,V
4550992,15,S,8,S,508,V
4551558,13,S,4,S,460,V
4552898,14,S,9,S,79,V
4553015,15,S,2,N,113,V
4553465,9,S,8,S,233,V
4553465,8,S,11,N,459,V
4554699,14,S,3,N,302,V
4554769,15,S,10,S,220,V
4555172,12,S,2,N,449,V
4555879,14,S,10,S,516,V
4555938,13,S,2,N,283,V
4556716,15,S,13,S,213,V
4557436,10,S,13,S,742,V
4557576,1,N,6,S,56,V
4557576,6,S,11,N,196,V
4557964,15,S,5,N,611,V
4558121,14,S,12,S,313,V
4558703,14,S,9,S,647,V
4559309,15,S,9,S,681,V
4559693,12,S,2,N,84,V
4559884,10,S,13,S,59,V
4560850,14,S,8,S,433,V
4560850,8,S,11,N,629,V
4561632,15,S,8,S,89,V
4561632,8,S,11,N,441,V
4561794,14,S,10,S,496,V
4562522,13,S,2,N,461,V
4563188,15,S,10,S,728,V
4563246,14,S,13,S,106,V
4563436,9,S,12,S,521,V
4564805,14,S,9,S,720,V
4565063,0,N,8,S,697,V
4565063,8,S,11,N,549,V
4565065,15,S,5,N,0,S
4565791,5,N,15,S,0,S
4566484,15,S,5,N,0,S
4565462,15,S,12,S,369,V
4565511,12,S,3,N,265,V
4566131,14,S,2,N,701,V
4566837,12,S,3,N,66,V
4567361,15,S,12,S,142,V
4567576,14,S,10,S,869,V
4569066,15,S,7,S,0,S
4569619,7,S,15,S,0,S
4568431,7,S,11,N,370,V
4569430,9,S,12,S,512,V
4569452,10,S,7,S,617,V
4569452,7,S,11,N,878,V
4569474,14,S,9,S,774,V
4569823,15,S,10,S,392,V
4569851,1,N,7,S,853,V
4569851,7,S,11,N,14,V
4570353,13,S,3,N,594,V
4570725,0,N,8,S,64,V
4570725,8,S,11,N,337,V
4570942,15,S,2,N,104,V
4571061,14,S,9,S,70,V
4571662,9,S,12,S,515,V
4571739,14,S,7,S,660,V
4571739,7,S,11,N,167,V
4572395,15,S,5,N,405,V
4573091,15,S,9,S,779,V
4573116,12,S,3,N,90,V
4574097,14,S,12,S,574,V
4574654,12,S,4,S,576,V
4575091,15,S,13,S,0,S
4575878,13,S,15,S,0,S
4575879,15,S,13,S,0,S
4576330,13,S,15,S,0,S
4576406,15,S,13,S,0,S
4575119,14,S,9,S,377,V
4576027,15,S,9,S,584,V
4576259,14,S,9,S,793,V
4576743,0,N,7,S,248,V
4576743,7,S,11,N,325,V
4577504,13,S,4,S,0,S
4577718,4,S,13,S,0,S
4577812,13,S,4,S,0,S
4577509,1,N,9,S,22,V
4578040,14,S,8,S,388,V
4578040,8,S,11,N,253,V
4578134,15,S,8,S,251,V
4578134,8,S,11,N,57,V
4579445,9,S,12,S,257,V
4579821,1,N,6,S,127,V
4579821,6,S,11,N,136,V
4579827,14,S,2,N,876,V
4580131,15,S,10,S,181,V
4580815,12,S,3,N,10,V
4581041,14,S,2,N,866,V
4581430,15,S,5,N,23,V
4582191,12,S,4,S,469,V
4582580,15,S,8,S,193,V
4582580,8,S,11,N,327,V
4583250,15,S,3,N,439,V
4583282,9,S,12,S,610,V
4583469,14,S,6,S,126,V
4583469,6,S,11,N,84,V
4585671,14,S,10,S,0,S
4586308,10,S,14,S,0,S
4586816,14,S,10,S,0,S
4585126,13,S,3,N,854,V
4585486,15,S,13,S,300,V
4586212,0,N,10,S,709,V
4586466,14,S,13,S,350,V
4586914,12,S,4,S,690,V
4587409,15,S,6,S,90,V
4587409,6,S,11,N,870,V
4587786,14,S,6,S,869,V
4587786,6,S,11,N,887,V
4588618,13,S,2,N,678,V
4588856,15,S,9,S,0,S
4589585,9,S,15,S,0,S
4589953,15,S,9,S,0,S
4590386,9,S,15,S,0,S
4589267,12,S,4,S,861,V
4589842,15,S,2,N,410,V
4590218,1,N,6,S,0,S
4590228,6,S,1,N,0,S
4590300,1,N,6,S,0,S
4590083,6,S,11,N,433,V
4590378,14,S,7,S,383,V
4590378,7,S,11,N,764,V
4591489,15,S,12,S,624,V
4591658,14,S,10,S,879,V
4591899,10,S,13,S,86,V
4593118,0,N,9,S,568,V
4593342,14,S,3,N,67,V
4593504,15,S,13,S,584,V
4593591,1,N,6,S,356,V
4593591,6,S,11,N,71,V
4593642,13,S,4,S,340,V
4594387,14,S,9,S,58,V
4595086,15,S,9,S,591,V
4595176,13,S,2,N,196,V
4595940,9,S,12,S,852,V
4595993,12,S,4,S,90,V
4596238,14,S,13,S,7,V
4596752,1,N,7,S,3,V
4596752,7,S,11,N,133,V
4596919,13,S,5,N,289,V
4597807,15,S,8,S,0,S
4598081,8,S,15,S,0,S
4598597,15,S,8,S,0,S
4598655,8,S,15,S,0,S
4597127,8,S,11,N,117,V
4597347,10,S,13,S,208,V
4597921,14,S,12,S,643,V
4598466,15,S,9,S,277,V
4598481,0,N,7,S,75,V
4598481,7,S,11,N,698,V
4599168,15,S,3,N,861,V
4599762,14,S,12,S,551,V
4600527,14,S,9,S,741,V
4601426,10,S,13,S,173,V
4601625,13,S,3,N,17,V
4602012,15,S,6,S,0,S
4602212,6,S,15,S,0,S
4601655,6,S,11,N,138,V
4601982,0,N,9,S,759,V
4602091,14,S,12,S,5,V
4602663,13,S,2,N,484,V
4602810,1,N,6,S,4,V
4602810,6,S,11,N,778,V
4602874,14,S,3,N,154,V
4603075,15,S,10,S,560,V
4603616,14,S,7,S,121,V
4603785,9,S,12,S,804,V
4604477,15,S,9,S,318,V
4604573,14,S,2,N,538,V
4605919,14,S,3,N,0,S
4606782,3,N,14,S,0,S
4607382,14,S,3,N,0,S
4608001,3,N,14,S,0,S
4608276,14,S,3,N,0,S
4605546,12,S,4,S,213,V
4605955,0,N,7,S,659,V
4605955,7,S,11,N,238,V
4606356,15,S,9,S,72,V
4606598,10,S,6,S,455,V
4606598,6,S,11,N,67,V
4606638,14,S,8,S,775,V
4606638,8,S,11,N,318,V
4607635,0,N,9,S,0,S
4608063,9,S,0,N,0,S
4608325,15,S,8,S,0,S
4608428,8,S,15,S,0,S
4609133,15,S,8,S,0,S
4609541,8,S,15,S,0,S
4607733,8,S,11,N,638,V
4608058,1,N,7,S,0,S
4608705,7,S,1,N,0,S
4609273,1,N,7,S,0,S
4609938,7,S,1,N,0,S
4610480,1,N,7,S,0,S
4611276,7,S,1,N,0,S
4607734,7,S,11,N,718,V
4608050,12,S,4,S,600,V
4608757,15,S,12,S,212,V
4609101,14,S,5,N,879,V
4609309,15,S,6,S,70,V
4609309,6,S,11,N,802,V
4610250,13,S,2,N,734,V
4610523,15,S,12,S,122,V
4610739,14,S,13,S,0,S
4611625,13,S,14,S,0,S
4612231,14,S,13,S,0,S
4612821,13,S,14,S,0,S
4613696,14,S,13,S,0,S
4614351,13,S,14,S,0,S
4611017,15,S,3,N,498,V
4611395,14,S,12,S,561,V
4611840,11,N,7,S,586,V
4611840,7,S,11,N,640,V
4611851,9,S,12,S,555,V
4612059,13,S,2,N,506,V
4612370,15,S,12,S,0,S
4613240,12,S,15,S,0,S
4613487,15,S,12,S,0,S
4614231,12,S,15,S,0,S
4614633,15,S,12,S,0,S
4614780,12,S,15,S,0,S
4613222,15,S,10,S,71,V
4613278,12,S,5,N,370,V
4613329,0,N,10,S,146,V
4613504,14,S,8,S,41,V
4613504,8,S,11,N,244,V
4613838,1,N,6,S,0,S
4614087,6,S,1,N,0,S
4614721,1,N,6,S,0,S
4614944,6,S,1,N,0,S
4613664,6,S,11,N,261,V
4613873,15,S,13,S,99,V
4614527,14,S,2,N,0,S
4615410,2,N,14,S,0,S
4615625,14,S,2,N,0,S
4616230,2,N,14,S,0,S
4616977,14,S,2,N,0,S
4614712,14,S,9,S,734,V
4615336,1,N,7,S,0,S
4615573,7,S,1,N,0,S
4616257,1,N,7,S,0,S
4615703,15,S,9,S,474,V
4615766,1,N,9,S,250,V
4616005,10,S,8,S,658,V
4616005,8,S,11,N,882,V
4616415,15,S,8,S,25,V
4616417,8,S,11,N,0,S
4616836,11,N,8,S,0,S
4617180,8,S,11,N,0,S
4617215,14,S,9,S,693,V
4617494,15,S,5,N,508,V
4618372,14,S,2,N,174,V
4618716,15,S,8,S,0,S
4619060,8,S,15,S,0,S
4619704,15,S,8,S,0,S
4620529,8,S,15,S,0,S
4618387,8,S,11,N,344,V
4618391,12,S,5,N,812,V
4618506,13,S,2,N,820,V
4618870,15,S,2,N,354,V
4619779,0,N,9,S,0,S
4620136,9,S,0,N,0,S
4619512,14,S,10,S,382,V
4620290,15,S,9,S,532,V
4620880,14,S,13,S,157,V
4621443,15,S,8,S,601,V
4621443,8,S,11,N,125,V
4621462,13,S,3,N,640,V
4622635,14,S,6,S,16,V
4622809,15,S,12,S,269,V
4623404,14,S,9,S,381,V
4623624,13,S,4,S,453,V
4624085,12,S,4,S,0,S
4624920,4,S,12,S,0,S
4624135,14,S,12,S,869,V
4624187,15,S,10,S,709,V
4624265,12,S,3,N,636,V
4625463,9,S,12,S,808,V
4625641,0,N,7,S,126,V
4625641,7,S,11,N,439,V
4626138,10,S,7,S,509,V
4626138,7,S,11,N,186,V
4626661,14,S,6,S,606,V
4626661,6,S,11,N,619,V
4626670,15,S,3,N,35,V
4627067,12,S,5,N,849,V
4627315,15,S,6,S,755,V
4627335,0,N,10,S,843,V
4628669,14,S,2,N,863,V
4628804,15,S,7,S,441,V
4628804,7,S,11,N,727,V
4628852,1,N,9,S,653,V
4631244,15,S,2,N,0,S
4631813,2,N,15,S,0,S
4632588,15,S,2,N,0,S
4631135,14,S,13,S,0,S
4631435,13,S,14,S,0,S
4631699,14,S,13,S,0,S
4631349,12,S,2,N,872,V
4631783,9,S,12,S,853,V
4631876,15,S,10,S,496,V
4632019,0,N,10,S,0,S
4632134,10,S,0,N,0,S
4632482,0,N,10,S,0,S
4632813,14,S,10,S,196,V
4633218,15,S,5,N,678,V
4634748,14,S,5,N,0,S
4635173,5,N,14,S,0,S
4635894,14,S,5,N,0,S
4635986,5,N,14,S,0,S
4636359,14,S,5,N,0,S
4636948,5,N,14,S,0,S
4634567,14,S,2,N,665,V
4635155,15,S,3,N,593,V
4635559,14,S,7,S,880,V
4635559,7,S,11,N,866,V
4636343,15,S,12,S,48,V
4636667,10,S,7,S,130,V
4636990,7,S,11,N,0,S
4637265,11,N,7,S,0,S
4638033,7,S,11,N,0,S
4636727,0,N,9,S,425,V
4636833,14,S,3,N,539,V
4637528,9,S,12,S,348,V
4638291,15,S,6,S,0,S
4638807,6,S,15,S,0,S
4639666,15,S,6,S,0,S
4640325,6,S,15,S,0,S
4640399,15,S,6,S,0,S
4637678,6,S,11,N,640,V
4638115,15,S,12,S,184,V
4638236,14,S,13,S,75,V
4638825,12,S,3,N,820,V
4638950,10,S,13,S,73,V
4639086,15,S,10,S,95,V
4639894,14,S,12,S,620,V
4639926,15,S,8,S,424,V
4639926,8,S,11,N,153,V
4641139,12,S,4,S,513,V
4641248,14,S,2,N,859,V
4641584,0,N,8,S,840,V
4641584,8,S,11,N,442,V
4642007,15,S,12,S,149,V
4642306,12,S,2,N,207,V
4642336,3,N,12,S,417,V
4643560,14,S,9,S,745,V
4643606,1,N,9,S,802,V
4643724,15,S,9,S,683,V
4645432,15,S,12,S,0,S
4645846,12,S,15,S,0,S
4646429,15,S,12,S,0,S
4647037,12,S,15,S,0,S
4647348,15,S,12,S,0,S
4644907,13,S,5,N,299,V
4644968,14,S,5,N,538,V
4645035,10,S,6,S,110,V
4645035,6,S,11,N,407,V
4645373,1,N,10,S,607,V
4646190,15,S,6,S,198,V
4646190,6,S,11,N,137,V
4647111,14,S,8,S,298,V
